,Timestamp,X,Y,Snelheid,Acceleration,dist to closest home,dist to closest visitor,Naam,Shirt
1609825,12500,6.276,-19.118,3.36,0.13,2.884,6.998,11_XX0002,11
1609826,12600,6.291,-18.777,3.36,0.02,2.84,7.295,11_XX0002,11
1609827,12700,6.305,-18.437,3.36,-0.07,2.81,7.597,11_XX0002,11
1609828,12800,6.318,-18.098,3.35,-0.13,2.794,7.899,11_XX0002,11
1609829,12900,6.328,-17.762,3.33,-0.16,2.786,8.199,11_XX0002,11
1609830,13000,6.333,-17.428,3.32,-0.17,2.784,8.493,11_XX0002,11
1609831,13100,6.33,-17.098,3.3,-0.14,2.783,8.775,11_XX0002,11
1609832,13200,6.317,-16.772,3.29,-0.11,2.784,9.041,11_XX0002,11
1609833,13300,6.292,-16.449,3.28,-0.08,2.783,9.286,11_XX0002,11
1609834,13400,6.253,-16.129,3.27,-0.06,2.781,9.506,11_XX0002,11
1609835,13500,6.201,-15.809,3.27,-0.06,2.778,9.7,11_XX0002,11
1609836,13600,6.137,-15.49,3.26,-0.08,2.777,9.87,11_XX0002,11
1609837,13700,6.062,-15.171,3.25,-0.11,2.78,10.017,11_XX0002,11
1609838,13800,5.975,-14.852,3.24,-0.16,2.788,10.027,11_XX0002,11
1609839,13900,5.877,-14.538,3.22,-0.23,2.799,9.863,11_XX0002,11
1609840,14000,5.767,-14.23,3.19,-0.3,2.808,9.7,11_XX0002,11
1609841,14100,5.646,-13.93,3.16,-0.36,2.813,9.545,11_XX0002,11
1609842,14200,5.516,-13.64,3.12,-0.38,2.814,9.41,11_XX0002,11
1609843,14300,5.379,-13.361,3.09,-0.38,2.81,9.303,11_XX0002,11
1609844,14400,5.236,-13.093,3.05,-0.36,2.799,9.23,11_XX0002,11
1609845,14500,5.087,-12.836,3.01,-0.36,2.778,9.19,11_XX0002,11
1609846,14600,4.931,-12.588,2.98,-0.39,2.743,9.172,11_XX0002,11
1609847,14700,4.767,-12.348,2.93,-0.47,2.692,9.167,11_XX0002,11
1609848,14800,4.593,-12.113,2.88,-0.57,2.627,8.776,11_XX0002,11
1609849,14900,4.411,-11.884,2.82,-0.65,2.552,8.398,11_XX0002,11
1609850,15000,4.22,-11.663,2.75,-0.62,2.475,8.041,11_XX0002,11
1609851,15100,4.022,-11.456,2.7,-0.48,2.4,7.718,11_XX0002,11
1609852,15200,3.818,-11.271,2.66,-0.35,2.326,7.437,11_XX0002,11
1609853,15300,3.607,-11.121,2.62,-0.42,2.243,7.209,11_XX0002,11
1609854,15400,3.387,-11.02,2.57,-0.7,2.131,7.045,11_XX0002,11
1609855,15500,3.16,-10.983,2.48,-1.05,1.974,6.956,11_XX0002,11
1609856,15600,2.925,-11.014,2.36,-1.28,1.763,6.952,11_XX0002,11
1609857,15700,2.692,-11.105,2.23,-1.31,1.512,7.038,11_XX0002,11
1609858,15800,2.47,-11.232,2.1,-1.18,1.255,7.206,11_XX0002,11
1609859,15900,2.269,-11.362,2,-1.02,1.035,7.434,11_XX0002,11
1609860,16000,2.093,-11.466,1.9,-1,0.879,7.692,11_XX0002,11
1609861,16100,1.939,-11.532,1.79,-1.13,0.788,7.958,11_XX0002,11
1609862,16200,1.8,-11.563,1.67,-1.28,0.741,8.222,11_XX0002,11
1609863,16300,1.667,-11.571,1.54,-1.26,0.706,8.483,11_XX0002,11
1609864,16400,1.534,-11.569,1.42,-1.03,0.662,8.622,11_XX0002,11
1609865,16500,1.401,-11.566,1.34,-0.71,0.606,8.575,11_XX0002,11
1609866,16600,1.27,-11.571,1.28,-0.46,0.558,8.528,11_XX0002,11
1609867,16700,1.141,-11.589,1.24,-0.39,0.55,8.478,11_XX0002,11
1609868,16800,1.018,-11.619,1.2,-0.44,0.596,8.426,11_XX0002,11
1609869,16900,0.903,-11.659,1.15,-0.54,0.688,8.376,11_XX0002,11
1609870,17000,0.796,-11.707,1.09,-0.62,0.804,8.332,11_XX0002,11
1609871,17100,0.697,-11.758,1.03,-0.68,0.934,8.296,11_XX0002,11
1609872,17200,0.609,-11.809,0.96,-0.71,1.068,8.273,11_XX0002,11
1609873,17300,0.531,-11.86,0.89,-0.73,1.201,8.263,11_XX0002,11
1609874,17400,0.464,-11.911,0.81,-0.76,1.331,8.262,11_XX0002,11
1609875,17500,0.41,-11.962,0.73,-0.82,1.453,8.268,11_XX0002,11
1609876,17600,0.367,-12.013,0.65,-0.9,1.57,8.278,11_XX0002,11
1609877,17700,0.335,-12.064,0.55,-0.89,1.683,8.297,11_XX0002,11
1609878,17800,0.312,-12.113,0.48,-0.64,1.794,8.33,11_XX0002,11
1609879,17900,0.297,-12.159,0.43,-0.39,1.904,8.383,11_XX0002,11
1609880,18000,0.29,-12.197,0.4,-0.17,2.011,8.46,11_XX0002,11
1609881,18100,0.289,-12.221,0.39,0,2.115,8.564,11_XX0002,11
1609882,18200,0.294,-12.229,0.4,0.13,2.213,8.694,11_XX0002,11
1609883,18300,0.305,-12.218,0.42,0.23,2.304,8.848,11_XX0002,11
1609884,18400,0.321,-12.19,0.44,0.31,2.386,9.018,11_XX0002,11
1609885,18500,0.343,-12.148,0.48,0.4,2.456,9.2,11_XX0002,11
1609886,18600,0.372,-12.097,0.52,0.53,2.511,9.393,11_XX0002,11
1609887,18700,0.407,-12.04,0.58,0.58,2.551,9.598,11_XX0002,11
1609888,18800,0.449,-11.98,0.63,0.42,2.576,9.814,11_XX0002,11
1609889,18900,0.497,-11.922,0.67,0.25,2.593,9.67,11_XX0002,11
1609890,19000,0.549,-11.87,0.68,0.1,2.609,9.481,11_XX0002,11
1609891,19100,0.605,-11.826,0.69,-0.04,2.631,9.296,11_XX0002,11
1609892,19200,0.663,-11.79,0.68,-0.15,2.661,9.115,11_XX0002,11
1609893,19300,0.721,-11.758,0.66,-0.16,2.698,8.938,11_XX0002,11
1609894,19400,0.78,-11.727,0.65,-0.07,2.737,8.768,11_XX0002,11
1609895,19500,0.836,-11.697,0.65,0.05,2.772,8.613,11_XX0002,11
1609896,19600,0.892,-11.672,0.65,0.08,2.803,8.48,11_XX0002,11
1609897,19700,0.947,-11.658,0.66,0,2.834,8.377,11_XX0002,11
1609898,19800,1.003,-11.663,0.65,-0.12,2.873,8.303,11_XX0002,11
1609899,19900,1.059,-11.692,0.64,-0.22,2.927,8.258,11_XX0002,11
1674088,0,,,0,0,0,0,21_XX0002,21
1674089,100,,,0,0,0,0,21_XX0002,21
1674090,200,,,0,0,0,0,21_XX0002,21
1674091,300,,,0,0,0,0,21_XX0002,21
1674092,400,,,0,0,0,0,21_XX0002,21
1674093,500,,,0,0,0,0,21_XX0002,21
1674094,600,,,0,0,0,0,21_XX0002,21
1674095,700,,,0,0,0,0,21_XX0002,21
1674096,800,,,0,0,0,0,21_XX0002,21
1674097,900,,,0,0,0,0,21_XX0002,21
1674098,1000,,,0,0,0,0,21_XX0002,21
1674099,1100,,,0,0,0,0,21_XX0002,21
1674100,1200,,,0,0,0,0,21_XX0002,21
1674101,1300,,,0,0,0,0,21_XX0002,21
1674102,1400,,,0,0,0,0,21_XX0002,21
1674103,1500,,,0,0,0,0,21_XX0002,21
1674104,1600,,,0,0,0,0,21_XX0002,21
1674105,1700,,,0,0,0,0,21_XX0002,21
1674106,1800,,,0,0,0,0,21_XX0002,21
1674107,1900,,,0,0,0,0,21_XX0002,21
1674108,2000,,,0,0,0,0,21_XX0002,21
1674109,2100,,,0,0,0,0,21_XX0002,21
1674110,2200,,,0,0,0,0,21_XX0002,21
1674111,2300,,,0,0,0,0,21_XX0002,21
1674112,2400,,,0,0,0,0,21_XX0002,21
1674113,2500,,,0,0,0,0,21_XX0002,21
1674114,2600,,,0,0,0,0,21_XX0002,21
1674115,2700,,,0,0,0,0,21_XX0002,21
1674116,2800,,,0,0,0,0,21_XX0002,21
1674117,2900,,,0,0,0,0,21_XX0002,21
1674118,3000,,,0,0,0,0,21_XX0002,21
1674119,3100,,,0,0,0,0,21_XX0002,21
1674120,3200,,,0,0,0,0,21_XX0002,21
1674121,3300,,,0,0,0,0,21_XX0002,21
1674122,3400,,,0,0,0,0,21_XX0002,21
1674123,3500,,,0,0,0,0,21_XX0002,21
1674124,3600,,,0,0,0,0,21_XX0002,21
1674125,3700,,,0,0,0,0,21_XX0002,21
1674126,3800,,,0,0,0,0,21_XX0002,21
1674127,3900,,,0,0,0,0,21_XX0002,21
1674128,4000,,,0,0,0,0,21_XX0002,21
1674129,4100,,,0,0,0,0,21_XX0002,21
1674130,4200,,,0,0,0,0,21_XX0002,21
1674131,4300,,,0,0,0,0,21_XX0002,21
1674132,4400,,,0,0,0,0,21_XX0002,21
1674133,4500,,,0,0,0,0,21_XX0002,21
1674134,4600,,,0,0,0,0,21_XX0002,21
1674135,4700,,,0,0,0,0,21_XX0002,21
1674136,4800,,,0,0,0,0,21_XX0002,21
1674137,4900,,,0,0,0,0,21_XX0002,21
1674138,5000,,,0,0,0,0,21_XX0002,21
1674139,5100,,,0,0,0,0,21_XX0002,21
1674140,5200,,,0,0,0,0,21_XX0002,21
1674141,5300,,,0,0,0,0,21_XX0002,21
1674142,5400,,,0,0,0,0,21_XX0002,21
1674143,5500,,,0,0,0,0,21_XX0002,21
1674144,5600,,,0,0,0,0,21_XX0002,21
1674145,5700,,,0,0,0,0,21_XX0002,21
1674146,5800,,,0,0,0,0,21_XX0002,21
1674147,5900,,,0,0,0,0,21_XX0002,21
1674148,6000,,,0,0,0,0,21_XX0002,21
1674149,6100,,,0,0,0,0,21_XX0002,21
1674150,6200,,,0,0,0,0,21_XX0002,21
1674151,6300,,,0,0,0,0,21_XX0002,21
1674152,6400,,,0,0,0,0,21_XX0002,21
1674153,6500,,,0,0,0,0,21_XX0002,21
1674154,6600,,,0,0,0,0,21_XX0002,21
1674155,6700,,,0,0,0,0,21_XX0002,21
1674156,6800,,,0,0,0,0,21_XX0002,21
1674157,6900,,,0,0,0,0,21_XX0002,21
1674158,7000,,,0,0,0,0,21_XX0002,21
1674159,7100,,,0,0,0,0,21_XX0002,21
1674160,7200,,,0,0,0,0,21_XX0002,21
1674161,7300,,,0,0,0,0,21_XX0002,21
1674162,7400,,,0,0,0,0,21_XX0002,21
1674163,7500,,,0,0,0,0,21_XX0002,21
1674164,7600,,,0,0,0,0,21_XX0002,21
1674165,7700,,,0,0,0,0,21_XX0002,21
1674166,7800,,,0,0,0,0,21_XX0002,21
1674167,7900,,,0,0,0,0,21_XX0002,21
1674168,8000,,,0,0,0,0,21_XX0002,21
1674169,8100,,,0,0,0,0,21_XX0002,21
1674170,8200,,,0,0,0,0,21_XX0002,21
1674171,8300,,,0,0,0,0,21_XX0002,21
1674172,8400,,,0,0,0,0,21_XX0002,21
1674173,8500,,,0,0,0,0,21_XX0002,21
1674174,8600,,,0,0,0,0,21_XX0002,21
1674175,8700,,,0,0,0,0,21_XX0002,21
1674176,8800,,,0,0,0,0,21_XX0002,21
1674177,8900,,,0,0,0,0,21_XX0002,21
1674178,9000,,,0,0,0,0,21_XX0002,21
1674179,9100,,,0,0,0,0,21_XX0002,21
1674180,9200,,,0,0,0,0,21_XX0002,21
1674181,9300,,,0,0,0,0,21_XX0002,21
1674182,9400,,,0,0,0,0,21_XX0002,21
1674183,9500,,,0,0,0,0,21_XX0002,21
1674184,9600,,,0,0,0,0,21_XX0002,21
1674185,9700,,,0,0,0,0,21_XX0002,21
1674186,9800,,,0,0,0,0,21_XX0002,21
1674187,9900,,,0,0,0,0,21_XX0002,21
1674188,10000,,,0,0,0,0,21_XX0002,21
1674189,10100,,,0,0,0,0,21_XX0002,21
1674190,10200,,,0,0,0,0,21_XX0002,21
1674191,10300,,,0,0,0,0,21_XX0002,21
1674192,10400,,,0,0,0,0,21_XX0002,21
1674193,10500,,,0,0,0,0,21_XX0002,21
1674194,10600,,,0,0,0,0,21_XX0002,21
1674195,10700,,,0,0,0,0,21_XX0002,21
1674196,10800,,,0,0,0,0,21_XX0002,21
1674197,10900,,,0,0,0,0,21_XX0002,21
1674198,11000,,,0,0,0,0,21_XX0002,21
1674199,11100,,,0,0,0,0,21_XX0002,21
1674200,11200,,,0,0,0,0,21_XX0002,21
1674201,11300,,,0,0,0,0,21_XX0002,21
1674202,11400,,,0,0,0,0,21_XX0002,21
1674203,11500,,,0,0,0,0,21_XX0002,21
1674204,11600,,,0,0,0,0,21_XX0002,21
1674205,11700,,,0,0,0,0,21_XX0002,21
1674206,11800,,,0,0,0,0,21_XX0002,21
1674207,11900,,,0,0,0,0,21_XX0002,21
1674208,12000,,,0,0,0,0,21_XX0002,21
1674209,12100,,,0,0,0,0,21_XX0002,21
1674210,12200,,,0,0,0,0,21_XX0002,21
1674211,12300,,,0,0,0,0,21_XX0002,21
1674212,12400,,,0,0,0,0,21_XX0002,21
1674213,12500,,,0,0,0,0,21_XX0002,21
1674214,12600,,,0,0,0,0,21_XX0002,21
1674215,12700,,,0,0,0,0,21_XX0002,21
1674216,12800,,,0,0,0,0,21_XX0002,21
1674217,12900,,,0,0,0,0,21_XX0002,21
1674218,13000,,,0,0,0,0,21_XX0002,21
1674219,13100,,,0,0,0,0,21_XX0002,21
1674220,13200,,,0,0,0,0,21_XX0002,21
1674221,13300,,,0,0,0,0,21_XX0002,21
1674222,13400,,,0,0,0,0,21_XX0002,21
1674223,13500,,,0,0,0,0,21_XX0002,21
1674224,13600,,,0,0,0,0,21_XX0002,21
1674225,13700,,,0,0,0,0,21_XX0002,21
1674226,13800,,,0,0,0,0,21_XX0002,21
1674227,13900,,,0,0,0,0,21_XX0002,21
1674228,14000,,,0,0,0,0,21_XX0002,21
1674229,14100,,,0,0,0,0,21_XX0002,21
1674230,14200,,,0,0,0,0,21_XX0002,21
1674231,14300,,,0,0,0,0,21_XX0002,21
1674232,14400,,,0,0,0,0,21_XX0002,21
1674233,14500,,,0,0,0,0,21_XX0002,21
1674234,14600,,,0,0,0,0,21_XX0002,21
1674235,14700,,,0,0,0,0,21_XX0002,21
1674236,14800,,,0,0,0,0,21_XX0002,21
1674237,14900,,,0,0,0,0,21_XX0002,21
1674238,15000,,,0,0,0,0,21_XX0002,21
1674239,15100,,,0,0,0,0,21_XX0002,21
1674240,15200,,,0,0,0,0,21_XX0002,21
1674241,15300,,,0,0,0,0,21_XX0002,21
1674242,15400,,,0,0,0,0,21_XX0002,21
1674243,15500,,,0,0,0,0,21_XX0002,21
1674244,15600,,,0,0,0,0,21_XX0002,21
1674245,15700,,,0,0,0,0,21_XX0002,21
1674246,15800,,,0,0,0,0,21_XX0002,21
1674247,15900,,,0,0,0,0,21_XX0002,21
1674248,16000,,,0,0,0,0,21_XX0002,21
1674249,16100,,,0,0,0,0,21_XX0002,21
1674250,16200,,,0,0,0,0,21_XX0002,21
1674251,16300,,,0,0,0,0,21_XX0002,21
1674252,16400,,,0,0,0,0,21_XX0002,21
1674253,16500,,,0,0,0,0,21_XX0002,21
1674254,16600,,,0,0,0,0,21_XX0002,21
1674255,16700,,,0,0,0,0,21_XX0002,21
1674256,16800,,,0,0,0,0,21_XX0002,21
1674257,16900,,,0,0,0,0,21_XX0002,21
1674258,17000,,,0,0,0,0,21_XX0002,21
1674259,17100,,,0,0,0,0,21_XX0002,21
1674260,17200,,,0,0,0,0,21_XX0002,21
1674261,17300,,,0,0,0,0,21_XX0002,21
1674262,17400,,,0,0,0,0,21_XX0002,21
1674263,17500,,,0,0,0,0,21_XX0002,21
1674264,17600,,,0,0,0,0,21_XX0002,21
1674265,17700,,,0,0,0,0,21_XX0002,21
1674266,17800,,,0,0,0,0,21_XX0002,21
1674267,17900,,,0,0,0,0,21_XX0002,21
1674268,18000,,,0,0,0,0,21_XX0002,21
1674269,18100,,,0,0,0,0,21_XX0002,21
1674270,18200,,,0,0,0,0,21_XX0002,21
1674271,18300,,,0,0,0,0,21_XX0002,21
1674272,18400,,,0,0,0,0,21_XX0002,21
1674273,18500,,,0,0,0,0,21_XX0002,21
1674274,18600,,,0,0,0,0,21_XX0002,21
1674275,18700,,,0,0,0,0,21_XX0002,21
1674276,18800,,,0,0,0,0,21_XX0002,21
1674277,18900,,,0,0,0,0,21_XX0002,21
1674278,19000,,,0,0,0,0,21_XX0002,21
1674279,19100,,,0,0,0,0,21_XX0002,21
1674280,19200,,,0,0,0,0,21_XX0002,21
1674281,19300,,,0,0,0,0,21_XX0002,21
1674282,19400,,,0,0,0,0,21_XX0002,21
1674283,19500,,,0,0,0,0,21_XX0002,21
1674284,19600,,,0,0,0,0,21_XX0002,21
1674285,19700,,,0,0,0,0,21_XX0002,21
1674286,19800,,,0,0,0,0,21_XX0002,21
1674287,19900,,,0,0,0,0,21_XX0002,21
1738476,0,,,0,0,0,0,25_XX0002,25
1738477,100,,,0,0,0,0,25_XX0002,25
1738478,200,,,0,0,0,0,25_XX0002,25
1738479,300,,,0,0,0,0,25_XX0002,25
1738480,400,,,0,0,0,0,25_XX0002,25
1738481,500,,,0,0,0,0,25_XX0002,25
1738482,600,,,0,0,0,0,25_XX0002,25
1738483,700,,,0,0,0,0,25_XX0002,25
1738484,800,,,0,0,0,0,25_XX0002,25
1738485,900,,,0,0,0,0,25_XX0002,25
1738486,1000,,,0,0,0,0,25_XX0002,25
1738487,1100,,,0,0,0,0,25_XX0002,25
1738488,1200,,,0,0,0,0,25_XX0002,25
1738489,1300,,,0,0,0,0,25_XX0002,25
1738490,1400,,,0,0,0,0,25_XX0002,25
1738491,1500,,,0,0,0,0,25_XX0002,25
1738492,1600,,,0,0,0,0,25_XX0002,25
1738493,1700,,,0,0,0,0,25_XX0002,25
1738494,1800,,,0,0,0,0,25_XX0002,25
1738495,1900,,,0,0,0,0,25_XX0002,25
1738496,2000,,,0,0,0,0,25_XX0002,25
1738497,2100,,,0,0,0,0,25_XX0002,25
1738498,2200,,,0,0,0,0,25_XX0002,25
1738499,2300,,,0,0,0,0,25_XX0002,25
1738500,2400,,,0,0,0,0,25_XX0002,25
1738501,2500,,,0,0,0,0,25_XX0002,25
1738502,2600,,,0,0,0,0,25_XX0002,25
1738503,2700,,,0,0,0,0,25_XX0002,25
1738504,2800,,,0,0,0,0,25_XX0002,25
1738505,2900,,,0,0,0,0,25_XX0002,25
1738506,3000,,,0,0,0,0,25_XX0002,25
1738507,3100,,,0,0,0,0,25_XX0002,25
1738508,3200,,,0,0,0,0,25_XX0002,25
1738509,3300,,,0,0,0,0,25_XX0002,25
1738510,3400,,,0,0,0,0,25_XX0002,25
1738511,3500,,,0,0,0,0,25_XX0002,25
1738512,3600,,,0,0,0,0,25_XX0002,25
1738513,3700,,,0,0,0,0,25_XX0002,25
1738514,3800,,,0,0,0,0,25_XX0002,25
1738515,3900,,,0,0,0,0,25_XX0002,25
1738516,4000,,,0,0,0,0,25_XX0002,25
1738517,4100,,,0,0,0,0,25_XX0002,25
1738518,4200,,,0,0,0,0,25_XX0002,25
1738519,4300,,,0,0,0,0,25_XX0002,25
1738520,4400,,,0,0,0,0,25_XX0002,25
1738521,4500,,,0,0,0,0,25_XX0002,25
1738522,4600,,,0,0,0,0,25_XX0002,25
1738523,4700,,,0,0,0,0,25_XX0002,25
1738524,4800,,,0,0,0,0,25_XX0002,25
1738525,4900,,,0,0,0,0,25_XX0002,25
1738526,5000,,,0,0,0,0,25_XX0002,25
1738527,5100,,,0,0,0,0,25_XX0002,25
1738528,5200,,,0,0,0,0,25_XX0002,25
1738529,5300,,,0,0,0,0,25_XX0002,25
1738530,5400,,,0,0,0,0,25_XX0002,25
1738531,5500,,,0,0,0,0,25_XX0002,25
1738532,5600,,,0,0,0,0,25_XX0002,25
1738533,5700,,,0,0,0,0,25_XX0002,25
1738534,5800,,,0,0,0,0,25_XX0002,25
1738535,5900,,,0,0,0,0,25_XX0002,25
1738536,6000,,,0,0,0,0,25_XX0002,25
1738537,6100,,,0,0,0,0,25_XX0002,25
1738538,6200,,,0,0,0,0,25_XX0002,25
1738539,6300,,,0,0,0,0,25_XX0002,25
1738540,6400,,,0,0,0,0,25_XX0002,25
1738541,6500,,,0,0,0,0,25_XX0002,25
1738542,6600,,,0,0,0,0,25_XX0002,25
1738543,6700,,,0,0,0,0,25_XX0002,25
1738544,6800,,,0,0,0,0,25_XX0002,25
1738545,6900,,,0,0,0,0,25_XX0002,25
1738546,7000,,,0,0,0,0,25_XX0002,25
1738547,7100,,,0,0,0,0,25_XX0002,25
1738548,7200,,,0,0,0,0,25_XX0002,25
1738549,7300,,,0,0,0,0,25_XX0002,25
1738550,7400,,,0,0,0,0,25_XX0002,25
1738551,7500,,,0,0,0,0,25_XX0002,25
1738552,7600,,,0,0,0,0,25_XX0002,25
1738553,7700,,,0,0,0,0,25_XX0002,25
1738554,7800,,,0,0,0,0,25_XX0002,25
1738555,7900,,,0,0,0,0,25_XX0002,25
1738556,8000,,,0,0,0,0,25_XX0002,25
1738557,8100,,,0,0,0,0,25_XX0002,25
1738558,8200,,,0,0,0,0,25_XX0002,25
1738559,8300,,,0,0,0,0,25_XX0002,25
1738560,8400,,,0,0,0,0,25_XX0002,25
1738561,8500,,,0,0,0,0,25_XX0002,25
1738562,8600,,,0,0,0,0,25_XX0002,25
1738563,8700,,,0,0,0,0,25_XX0002,25
1738564,8800,,,0,0,0,0,25_XX0002,25
1738565,8900,,,0,0,0,0,25_XX0002,25
1738566,9000,,,0,0,0,0,25_XX0002,25
1738567,9100,,,0,0,0,0,25_XX0002,25
1738568,9200,,,0,0,0,0,25_XX0002,25
1738569,9300,,,0,0,0,0,25_XX0002,25
1738570,9400,,,0,0,0,0,25_XX0002,25
1738571,9500,,,0,0,0,0,25_XX0002,25
1738572,9600,,,0,0,0,0,25_XX0002,25
1738573,9700,,,0,0,0,0,25_XX0002,25
1738574,9800,,,0,0,0,0,25_XX0002,25
1738575,9900,,,0,0,0,0,25_XX0002,25
1738576,10000,,,0,0,0,0,25_XX0002,25
1738577,10100,,,0,0,0,0,25_XX0002,25
1738578,10200,,,0,0,0,0,25_XX0002,25
1738579,10300,,,0,0,0,0,25_XX0002,25
1738580,10400,,,0,0,0,0,25_XX0002,25
1738581,10500,,,0,0,0,0,25_XX0002,25
1738582,10600,,,0,0,0,0,25_XX0002,25
1738583,10700,,,0,0,0,0,25_XX0002,25
1738584,10800,,,0,0,0,0,25_XX0002,25
1738585,10900,,,0,0,0,0,25_XX0002,25
1738586,11000,,,0,0,0,0,25_XX0002,25
1738587,11100,,,0,0,0,0,25_XX0002,25
1738588,11200,,,0,0,0,0,25_XX0002,25
1738589,11300,,,0,0,0,0,25_XX0002,25
1738590,11400,,,0,0,0,0,25_XX0002,25
1738591,11500,,,0,0,0,0,25_XX0002,25
1738592,11600,,,0,0,0,0,25_XX0002,25
1738593,11700,,,0,0,0,0,25_XX0002,25
1738594,11800,,,0,0,0,0,25_XX0002,25
1738595,11900,,,0,0,0,0,25_XX0002,25
1738596,12000,,,0,0,0,0,25_XX0002,25
1738597,12100,,,0,0,0,0,25_XX0002,25
1738598,12200,,,0,0,0,0,25_XX0002,25
1738599,12300,,,0,0,0,0,25_XX0002,25
1738600,12400,,,0,0,0,0,25_XX0002,25
1738601,12500,,,0,0,0,0,25_XX0002,25
1738602,12600,,,0,0,0,0,25_XX0002,25
1738603,12700,,,0,0,0,0,25_XX0002,25
1738604,12800,,,0,0,0,0,25_XX0002,25
1738605,12900,,,0,0,0,0,25_XX0002,25
1738606,13000,,,0,0,0,0,25_XX0002,25
1738607,13100,,,0,0,0,0,25_XX0002,25
1738608,13200,,,0,0,0,0,25_XX0002,25
1738609,13300,,,0,0,0,0,25_XX0002,25
1738610,13400,,,0,0,0,0,25_XX0002,25
1738611,13500,,,0,0,0,0,25_XX0002,25
1738612,13600,,,0,0,0,0,25_XX0002,25
1738613,13700,,,0,0,0,0,25_XX0002,25
1738614,13800,,,0,0,0,0,25_XX0002,25
1738615,13900,,,0,0,0,0,25_XX0002,25
1738616,14000,,,0,0,0,0,25_XX0002,25
1738617,14100,,,0,0,0,0,25_XX0002,25
1738618,14200,,,0,0,0,0,25_XX0002,25
1738619,14300,,,0,0,0,0,25_XX0002,25
1738620,14400,,,0,0,0,0,25_XX0002,25
1738621,14500,,,0,0,0,0,25_XX0002,25
1738622,14600,,,0,0,0,0,25_XX0002,25
1738623,14700,,,0,0,0,0,25_XX0002,25
1738624,14800,,,0,0,0,0,25_XX0002,25
1738625,14900,,,0,0,0,0,25_XX0002,25
1738626,15000,,,0,0,0,0,25_XX0002,25
1738627,15100,,,0,0,0,0,25_XX0002,25
1738628,15200,,,0,0,0,0,25_XX0002,25
1738629,15300,,,0,0,0,0,25_XX0002,25
1738630,15400,,,0,0,0,0,25_XX0002,25
1738631,15500,,,0,0,0,0,25_XX0002,25
1738632,15600,,,0,0,0,0,25_XX0002,25
1738633,15700,,,0,0,0,0,25_XX0002,25
1738634,15800,,,0,0,0,0,25_XX0002,25
1738635,15900,,,0,0,0,0,25_XX0002,25
1738636,16000,,,0,0,0,0,25_XX0002,25
1738637,16100,,,0,0,0,0,25_XX0002,25
1738638,16200,,,0,0,0,0,25_XX0002,25
1738639,16300,,,0,0,0,0,25_XX0002,25
1738640,16400,,,0,0,0,0,25_XX0002,25
1738641,16500,,,0,0,0,0,25_XX0002,25
1738642,16600,,,0,0,0,0,25_XX0002,25
1738643,16700,,,0,0,0,0,25_XX0002,25
1738644,16800,,,0,0,0,0,25_XX0002,25
1738645,16900,,,0,0,0,0,25_XX0002,25
1738646,17000,,,0,0,0,0,25_XX0002,25
1738647,17100,,,0,0,0,0,25_XX0002,25
1738648,17200,,,0,0,0,0,25_XX0002,25
1738649,17300,,,0,0,0,0,25_XX0002,25
1738650,17400,,,0,0,0,0,25_XX0002,25
1738651,17500,,,0,0,0,0,25_XX0002,25
1738652,17600,,,0,0,0,0,25_XX0002,25
1738653,17700,,,0,0,0,0,25_XX0002,25
1738654,17800,,,0,0,0,0,25_XX0002,25
1738655,17900,,,0,0,0,0,25_XX0002,25
1738656,18000,,,0,0,0,0,25_XX0002,25
1738657,18100,,,0,0,0,0,25_XX0002,25
1738658,18200,,,0,0,0,0,25_XX0002,25
1738659,18300,,,0,0,0,0,25_XX0002,25
1738660,18400,,,0,0,0,0,25_XX0002,25
1738661,18500,,,0,0,0,0,25_XX0002,25
1738662,18600,,,0,0,0,0,25_XX0002,25
1738663,18700,,,0,0,0,0,25_XX0002,25
1738664,18800,,,0,0,0,0,25_XX0002,25
1738665,18900,,,0,0,0,0,25_XX0002,25
1738666,19000,,,0,0,0,0,25_XX0002,25
1738667,19100,,,0,0,0,0,25_XX0002,25
1738668,19200,,,0,0,0,0,25_XX0002,25
1738669,19300,,,0,0,0,0,25_XX0002,25
1738670,19400,,,0,0,0,0,25_XX0002,25
1738671,19500,,,0,0,0,0,25_XX0002,25
1738672,19600,,,0,0,0,0,25_XX0002,25
1738673,19700,,,0,0,0,0,25_XX0002,25
1738674,19800,,,0,0,0,0,25_XX0002,25
1738675,19900,,,0,0,0,0,25_XX0002,25
1802864,0,0,0,0,,,,,
1802865,100,0,0,0,,,,,
1802866,200,0,0,0,,,,,
1802867,300,0,0,0,,,,,
1802868,400,0,0,0,,,,,
1802869,500,0,0,0,,,,,
1802870,600,0,0,0,,,,,
1802871,700,0,0,0,,,,,
1802872,800,0,0,0,,,,,
1802873,900,0,0,0,,,,,
1802874,1000,0,0,0,,,,,
1802875,1100,0,0,0,,,,,
1802876,1200,0,0,0,,,,,
1802877,1300,0,0,0,,,,,
1802878,1400,0,0,0,,,,,
1802879,1500,0,0,0,,,,,
1802880,1600,0,0,0,,,,,
1802881,1700,0,0,0,,,,,
1802882,1800,0,0,0,,,,,
1802883,1900,0,0,0,,,,,
1802884,2000,0,0,0,,,,,
1802885,2100,0,0,0,,,,,
1802886,2200,0,0,0,,,,,
1802887,2300,0,0,0,,,,,
1802888,2400,0,0,0,,,,,
