,PlayerID,TeamID,Ts,X,Y,Acceleration,Snelheid,Ts,TeamCentXA,TeamCentYA,LengthA,WidthA,TeamCentXB,TeamCentYB,LengthB,WidthB,distToCent,SpreadA,stdSpreadA,SpreadB,stdSpreadB,SurfaceA,SumVerticesA,ShapeRatioA,SurfaceB,SumVerticesB,ShapeRatioB,vNorm,distFrame,avgRelSpeedPlayerBall,control,distToBall,InPossession,ballPosession
206,01A,XX0001,0.8,-49.112,1.325,0.0,0.01,0.8,,,,,,,,,40.36346104178388,,,,,,,,,,,0.01500000000001478,0.0015000000000014776,0.9990867579908675,0.001825650007297619,33.18065829666434,0,
207,01A,XX0001,0.9,-49.114,1.325,0.0,0.01,0.9,,,,,,,,,40.484530532745346,,,,,,,,,,,0.009999999999990905,0.0009999999999990904,0.998960498960499,0.0020779215165909193,32.13228298767456,0,
208,01A,XX0001,1.0,-49.114,1.325,0.01,0.01,1.0,,,,,,,,,40.605896161597265,,,,,,,,,,,0.005000000000023874,0.0005000000000023876,0.9988137603795967,0.0023710720763696624,31.141146350126544,0,
209,01A,XX0001,1.1,-49.115,1.325,0.03,0.01,1.1,,,,,,,,,40.72975498042472,,,,,,,,,,,0.005000000000080718,0.0005000000000080717,0.9986413043478262,0.002715545250472462,30.21126074827067,0,
210,01A,XX0001,1.2,-49.115,1.325,0.07,0.02,1.2,,,,,,,,,40.85433921315103,,,,,,,,,,,5.685035733124713e-14,5.6850357331247125e-15,0.9968503937007874,0.006289292578585126,29.31074760220217,0,
211,01A,XX0001,1.3,-49.115,1.325,0.11,0.03,1.3,,,,,,,,,40.97951935094613,,,,,,,,,,,0.007071067811842715,0.0007071067811842713,0.9944649446494465,0.01103947386337334,28.694136683301696,0,
212,01A,XX0001,1.4,-49.114,1.3259999999999998,0.17,0.04,1.4,,,,,,,,,41.105625546936245,,,,,,,,,,,0.014142135623763935,0.0014142135623763932,0.9912472647702407,0.01742886008551625,28.604312349713982,0,
213,01A,XX0001,1.5,-49.113,1.327,0.25,0.06,1.5,,,,,,,,,41.234131523158524,,,,,,,,,,,0.024999999999985787,0.002499999999998581,0.983739837398374,0.03225593231542068,28.714719918536556,0,
214,01A,XX0001,1.6,-49.11,1.329,0.34,0.09,1.6,,,,,,,,,41.36322242697261,,,,,,,,,,,0.05147815070490026,0.005147815070490025,0.9705882352941176,0.057958477508650574,28.846995701459104,0,
215,01A,XX0001,1.7,-49.104,1.332,0.43,0.13,1.7,,,,,,,,,41.49224763364065,,,,,,,,,,,0.09013878188663353,0.009013878188663352,0.9482071713147411,0.10090316026729729,28.72104872737066,0,
216,01A,XX0001,1.8,-49.093,1.335,0.53,0.18,1.8,,,,,,,,,41.619259019661555,,,,,,,,,,,0.1315294643795986,0.013152946437959856,0.9240506329113923,0.14613042781605523,28.789294416501424,0,
217,01A,XX0001,1.9,-49.078,1.336,0.62,0.23,1.9,,,,,,,,,41.745094427554385,,,,,,,,,,,0.18006943105375475,0.01800694310537547,0.9076305220883534,0.17620683537362303,28.959944233371722,0,
218,01A,XX0001,2.0,-49.057,1.334,0.69,0.3,2.0,,,,,,,,,41.868086618111995,,,,,,,,,,,0.25495097567963937,0.02549509756796396,0.8846153846153847,0.21745562130177498,28.95384344089745,0,
219,01A,XX0001,2.1,-49.028,1.3259999999999998,0.75,0.37,2.1,,,,,,,,,41.98652935065699,,,,,,,,,,,0.34474628351878045,0.034474628351878076,0.8654545454545454,0.25098842975206626,28.886852251500162,0,
220,01A,XX0001,2.2,-48.992,1.311,0.77,0.45,2.2,,,,,,,,,42.10096932844969,,,,,,,,,,,0.43203009154456823,0.043203009154456865,0.8375451263537905,0.29851816132101305,29.238517352971233,0,
221,01A,XX0001,2.3000000000000003,-48.949,1.291,0.76,0.53,2.3000000000000003,,,,,,,,,42.211316530897314,,,,,,,,,,,0.5277546778570728,0.05277546778570721,0.8140350877192983,0.3373468759618342,29.706181865059666,0,
222,01A,XX0001,2.4,-48.897,1.265,0.73,0.6,2.4,,,,,,,,,42.31500058949413,,,,,,,,,,,0.6283510165503885,0.06283510165503876,0.7887323943661971,0.37790121007736566,29.868715405922632,0,
223,01A,XX0001,2.5,-48.837,1.234,0.67,0.67,2.5,,,,,,,,,42.41272247542921,,,,,,,,,,,0.7179484661171635,0.07179484661171641,0.7705479452054794,0.40625586413961345,29.907128799000418,0,
224,01A,XX0001,2.6,-48.77,1.198,0.59,0.73,2.6,,,,,,,,,42.505372070647695,,,,,,,,,,,0.7938828628959924,0.0793882862895993,0.7392857142857143,0.45345663265306113,30.13007222029181,0,
225,01A,XX0001,2.7,-48.69600000000001,1.161,0.51,0.79,2.7,,,,,,,,,42.59327191131379,,,,,,,,,,,0.8545320356780132,0.0854532035678014,0.6937984496124031,0.5186437113154257,30.19196980986833,0,
226,01A,XX0001,2.8000000000000003,-48.615,1.126,0.44,0.84,2.8000000000000003,,,,,,,,,42.67630090779706,,,,,,,,,,,0.890687936372867,0.08906879363728658,0.6164383561643836,0.6200037530493525,30.390339649303034,0,
227,01A,XX0001,2.9,-48.529,1.099,0.38,0.88,2.9,,,,,,,,,42.7566634219195,,,,,,,,,,,0.9070832376358806,0.09070832376358794,0.6071428571428572,0.631377551020408,30.495258008418297,0,
228,01A,XX0001,3.0,-48.43899999999999,1.082,0.35,0.91,3.0,,,,,,,,,42.835629711609506,,,,,,,,,,,0.9160376629811928,0.09160376629811937,0.6388888888888888,0.591820987654321,30.589111003754255,0,
229,01A,XX0001,3.1,-48.347,1.078,0.34,0.95,3.1,,,,,,,,,42.916605582121214,,,,,,,,,,,0.9300537618868637,0.09300537618868646,0.7301136363636365,0.4669340779958676,30.673514780670313,0,
230,01A,XX0001,3.2,-48.253,1.084,0.34,0.98,3.2,,,,,,,,,43.001454069730144,,,,,,,,,,,0.9497631283641133,0.0949763128364114,0.8414239482200646,0.292005739361758,30.58776737521064,0,
231,01A,XX0001,3.3000000000000003,-48.158,1.097,0.34,1.02,3.3000000000000003,,,,,,,,,43.092551682324725,,,,,,,,,,,0.9730621768417788,0.09730621768417774,0.8805620608899298,0.22461045692127946,30.594401219831056,0,
232,01A,XX0001,3.4,-48.06,1.109,0.32,1.05,3.4,,,,,,,,,43.18868514444695,,,,,,,,,,,1.014457983358564,0.10144579833585628,0.9026876737720111,0.18515496362007533,30.766956300550763,0,
233,01A,XX0001,3.5,-47.956,1.116,0.28,1.08,3.5,,,,,,,,,43.28741200138648,,,,,,,,,,,1.07010513502181,0.1070105135021811,0.9162141194724592,0.16055168727930624,31.088293311148494,0,
234,01A,XX0001,3.6,-47.846,1.112,0.24,1.11,3.6,,,,,,,,,43.38782337303155,,,,,,,,,,,1.1378158902037026,0.11378158902037036,0.9252525252525253,0.14390776451382503,32.0029943755268,0,
235,01A,XX0001,3.7,-47.729,1.1,0.2,1.13,3.7,,,,,,,,,43.48887101927186,,,,,,,,,,,1.200052082203156,0.12000520822031543,0.9323758228605626,0.1306753249450887,34.122654307659005,0,
236,01A,XX0001,3.8,-47.608,1.081,0.17,1.15,3.8,,,,,,,,,43.591764474496784,,,,,,,,,,,1.2256120919768545,0.12256120919768529,0.9378378378378379,0.12046018991964924,36.14925643771943,0,
237,01A,XX0001,3.9,-47.487,1.061,0.13,1.16,3.9,,,,,,,,,43.699372242997946,,,,,,,,,,,1.218369812495353,0.12183698124953542,0.942173479561316,0.1123091344113224,38.070506760483234,0,
238,01A,XX0001,4.0,-47.367,1.045,0.08,1.17,4.0,,,,,,,,,43.810081488168905,,,,,,,,,,,1.1970797801316877,0.11970797801316861,0.9449411764705882,0.1070861730103807,39.908057356879695,0,
239,01A,XX0001,4.1,-47.249,1.035,0.03,1.18,4.1,,,,,,,,,43.92301948358691,,,,,,,,,,,1.1718041645257558,0.11718041645257568,0.9453703703703704,0.10627486282578869,41.64485222689594,0,
240,01A,XX0001,4.2,-47.133,1.032,0.0,1.18,4.2,,,,,,,,,44.03681749666486,,,,,,,,,,,1.1500108695138551,0.11500108695138561,0.9420716740304369,0.11250096098949025,43.321496753921146,0,
241,01A,XX0001,4.3,-47.019,1.034,-0.01,1.18,4.3,,,,,,,,,44.15161683070544,,,,,,,,,,,1.1401754250991527,0.11401754250991537,0.938860103626943,0.1185417058176057,44.93251929282399,0,
242,01A,XX0001,4.4,-46.905,1.036,-0.01,1.18,4.4,,,,,,,,,44.26703967100768,,,,,,,,,,,1.1450436672896032,0.11450436672896042,0.9358346927678086,0.12421342781218125,46.47317666138178,0,
243,01A,XX0001,4.5,-46.79,1.036,-0.02,1.18,4.5,,,,,,,,,44.38197094764416,,,,,,,,,,,1.155692433132623,0.1155692433132624,0.9327635327635327,0.129952191946494,47.936350851936986,0,
244,01A,XX0001,4.6000000000000005,-46.674,1.028,-0.03,1.17,4.6000000000000005,,,,,,,,,44.49384113296392,,,,,,,,,,,1.171163950947937,0.11711639509479381,0.9304812834224598,0.13420458120049195,49.34810068280237,0,
245,01A,XX0001,4.7,-46.557,1.012,-0.04,1.17,4.7,,,,,,,,,44.60096518249215,,,,,,,,,,,1.1968291440301533,0.1196829144030149,0.9277331686226066,0.13931116783745823,50.71612700118179,0,
246,01A,XX0001,4.8,-46.438,0.988,-0.02,1.17,4.8,,,,,,,,,44.70009286771915,,,,,,,,,,,1.2202458768625257,0.12202458768625268,0.9250480461242793,0.14428611236165334,52.04457514477374,0,
247,01A,XX0001,4.9,-46.319,0.958,0.04,1.17,4.9,,,,,,,,,44.79233366352653,,,,,,,,,,,1.2129715577869788,0.121297155778698,0.9226701916721745,0.14867971739963282,53.3429505183206,0,
248,01A,XX0001,5.0,-46.20399999999999,0.924,0.14,1.18,5.0,,,,,,,,,44.88197277084051,,,,,,,,,,,1.1814926999351514,0.11814926999351524,0.9196185286103542,0.1543017618365271,54.584961271397816,0,
249,01A,XX0001,5.1000000000000005,-46.093,0.889,0.26,1.2,5.1000000000000005,,,,,,,,,44.970952281843026,,,,,,,,,,,1.1385297536735233,0.11385297536735242,0.9160839160839161,0.16079025869235652,55.79533124733646,0,
250,01A,XX0001,5.2,-45.987,0.855,0.36,1.23,5.2,,,,,,,,,45.06289018940332,,,,,,,,,,,1.1115417221139634,0.11115417221139595,0.9122055674518201,0.1678810027099028,56.986991717408635,0,
251,01A,XX0001,5.3,-45.882,0.8190000000000001,0.43,1.27,5.3,,,,,,,,,45.155666221567145,,,,,,,,,,,1.1274417945065083,0.11274417945065093,0.9072992700729927,0.1768080345250146,58.15019605297991,0,
252,01A,XX0001,5.4,-45.774,0.7809999999999999,0.46,1.31,5.4,,,,,,,,,45.24748324438186,,,,,,,,,,,1.189726859409344,0.1189726859409345,0.9023117076808351,0.18583358218209511,59.319429203255154,0,
253,01A,XX0001,5.5,-45.659,0.736,0.42,1.36,5.5,,,,,,,,,45.33430943856545,,,,,,,,,,,1.2992786460186214,0.12992786460186226,0.8994082840236687,0.19106473862959972,60.420675037606124,0,
254,01A,XX0001,5.6000000000000005,-45.535,0.679,0.33,1.4,5.6000000000000005,,,,,,,,,45.414573000739594,,,,,,,,,,,1.4310835055998667,0.1431083505599868,0.8963730569948186,0.1965153426937637,61.51121193733707,0,
255,01A,XX0001,5.7,-45.403,0.608,0.18,1.42,5.7,,,,,,,,,45.488185010702516,,,,,,,,,,,1.5573214183333421,0.15573214183333367,0.8917682926829268,0.20474931216537784,62.622933826195016,0,
256,01A,XX0001,5.8,-45.26600000000001,0.522,0.02,1.43,5.8,,,,,,,,,45.55644618926132,,,,,,,,,,,1.6460938612363345,0.1646093861236336,0.9015829318651067,0.18714821696951833,63.667747133065745,0,
257,01A,XX0001,5.9,-45.13,0.424,-0.15,1.42,5.9,,,,,,,,,45.62406396266269,,,,,,,,,,,1.6610012040935382,0.16610012040935399,0.9097839898348158,0.17229309184024377,64.68527530280751,0,
258,01A,XX0001,6.0,-45.0,0.32299999999999995,-0.29,1.4,6.0,,,,,,,,,45.695487106915394,,,,,,,,,,,1.5914537379389946,0.1591453737938996,0.9164179104477612,0.16017821341055904,65.51294886509079,0,
259,01A,XX0001,6.1000000000000005,-44.88,0.227,-0.4,1.37,6.1000000000000005,,,,,,,,,45.77333509752832,,,,,,,,,,,1.4625747844127563,0.14625747844127576,0.9215798511734401,0.15069057791114004,65.98360258427846,0,
260,01A,XX0001,6.2,-44.771,0.141,-0.47,1.32,6.2,,,,,,,,,45.85787076580028,,,,,,,,,,,1.29600347221757,0.12960034722175653,0.9260918253079508,0.14235393109778804,66.37525287334128,0,
261,01A,XX0001,6.3,-44.673,0.071,-0.47,1.28,6.3,,,,,,,,,45.94929923564574,,,,,,,,,,,1.139912277326604,0.11399122773266049,0.9282108805384183,0.13842456125009417,66.79111632545155,0,
262,01A,XX0001,6.4,-44.581,0.015,-0.4,1.23,6.4,,,,,,,,,46.04242034268339,,,,,,,,,,,1.0451076499576417,0.10451076499576427,0.9285714285714285,0.13775510204081642,67.27315173975425,0,
263,01A,XX0001,6.5,-44.49,-0.03,-0.26,1.2,6.5,,,,,,,,,46.13291802558727,,,,,,,,,,,1.011335750381657,0.10113357503816578,0.9243856332703214,0.14551120100342685,67.77118512317755,0,
264,01A,XX0001,6.6000000000000005,-44.397,-0.069,-0.09,1.18,6.6000000000000005,,,,,,,,,46.21769543818994,,,,,,,,,,,1.0361949623502398,0.10361949623502408,0.9209115281501341,0.15192195732018476,68.2529002826986,0,
265,01A,XX0001,6.7,-44.298,-0.108,0.06,1.18,6.7,,,,,,,,,46.29078953504442,,,,,,,,,,,1.1011925353905412,0.11011925353905373,0.9207521826729349,0.1522154181030263,68.67687087367915,0,
266,01A,XX0001,6.8,-44.19300000000001,-0.152,0.15,1.19,6.8,,,,,,,,,46.34967947216939,,,,,,,,,,,1.1793430374577347,0.11793430374577357,0.9125000000000001,0.1673437499999998,68.96490386421199,0,
267,01A,XX0001,6.9,-44.083,-0.205,0.16,1.21,6.9,,,,,,,,,46.39250571409243,,,,,,,,,,,1.265711262492409,0.126571126249241,0.9059829059829061,0.17919497406676876,69.04375054992306,0,
268,01A,XX0001,7.0,-43.968,-0.268,0.11,1.22,7.0,,,,,,,,,46.417665666089775,,,,,,,,,,,1.3395894893585591,0.13395894893585603,0.8844696969696969,0.21771335514233248,68.93290225284295,0,
269,01A,XX0001,7.1000000000000005,-43.851000000000006,-0.339,0.02,1.23,7.1000000000000005,,,,,,,,,46.42823882557301,,,,,,,,,,,1.3679272641482283,0.13679272641482296,0.856140350877193,0.26702369959987693,68.60753610209305,0,
270,01A,XX0001,7.2,-43.736,-0.413,-0.09,1.23,7.2,,,,,,,,,46.428224271981186,,,,,,,,,,,1.3480077892950477,0.1348007789295043,0.8362183754993342,0.3007388284772545,68.09955112921082,0,
271,01A,XX0001,7.3,-43.625,-0.486,-0.21,1.21,7.3,,,,,,,,,46.41832109585636,,,,,,,,,,,1.2885068878356907,0.12885068878356917,0.860919540229885,0.2588175452503634,67.44374096978903,0,
272,01A,XX0001,7.4,-43.519,-0.552,-0.33,1.18,7.4,,,,,,,,,46.40014447401944,,,,,,,,,,,1.2022063050907699,0.1202206305090771,0.879837067209776,0.22588673516370017,66.71390542458147,0,
273,01A,XX0001,7.5,-43.419,-0.61,-0.42,1.15,7.5,,,,,,,,,46.37246282194681,,,,,,,,,,,1.1209148049695716,0.11209148049695676,0.8922211808809747,0.2039413643873591,65.18111985843754,0,
274,01A,XX0001,7.6,-43.322,-0.659,-0.47,1.1,7.6,,,,,,,,,46.3334791417903,,,,,,,,,,,1.0557106611188616,0.10557106611188626,0.9005424954792044,0.1890232138360871,63.911455913631016,0,
275,01A,XX0001,7.7,-43.228,-0.7,-0.46,1.05,7.7,,,,,,,,,46.28316072854891,,,,,,,,,,,1.0065411069598758,0.10065411069598766,0.9042844120328167,0.18226970215446292,63.8839602560768,0,
276,01A,XX0001,7.8,-43.136,-0.736,-0.4,1.01,7.8,,,,,,,,,46.219790655193115,,,,,,,,,,,0.9749871794028587,0.09749871794028596,0.9024154589371981,0.18564633947116616,63.75193626079133,0,
277,01A,XX0001,7.9,-43.04600000000001,-0.77,-0.32,0.97,7.9,,,,,,,,,46.14341092148624,,,,,,,,,,,0.9442722065167173,0.0944272206516718,0.8963675213675213,0.1965252666374463,63.13405595239387,0,
278,01A,XX0001,8.0,-42.96100000000001,-0.807,-0.25,0.95,8.0,,,,,,,,,46.05654518719623,,,,,,,,,,,0.9191980200152858,0.09191980200152826,0.9069539666993145,0.17743450228837876,62.42822400965769,0,
279,01A,XX0001,8.1,-42.88,-0.8490000000000001,-0.19,0.92,8.1,,,,,,,,,45.959435393522384,,,,,,,,,,,0.899513757537985,0.08995137575379818,0.9168173598553345,0.1594459286678941,61.50326828714064,0,
280,01A,XX0001,8.2,-42.807,-0.9,-0.15,0.91,8.2,,,,,,,,,45.855394786488226,,,,,,,,,,,0.8894099167425253,0.08894099167425301,0.9188224799286352,0.15576525037779276,60.56461562661815,0,
281,01A,XX0001,8.3,-42.74100000000001,-0.96,-0.12,0.89,8.3,,,,,,,,,45.74316989628609,,,,,,,,,,,0.8910667763978196,0.08910667763978243,0.9072916666666666,0.1768218315972223,59.637405309084336,0,
282,01A,XX0001,8.4,-42.683,-1.028,-0.12,0.88,8.4,,,,,,,,,45.6228143829622,,,,,,,,,,,0.8840814442120293,0.08840814442120261,0.8986175115207373,0.19248656798827757,58.72680130911269,0,
283,01A,XX0001,8.5,-42.633,-1.1,-0.14,0.87,8.5,,,,,,,,,45.49395581208672,,,,,,,,,,,0.8682165628459315,0.08682165628459285,0.89618138424821,0.19685892652696213,57.825328602611506,0,
284,01A,XX0001,8.6,-42.589,-1.1740000000000002,-0.19,0.85,8.6,,,,,,,,,45.35394941464495,,,,,,,,,,,0.8626992523469409,0.08626992523469455,0.8979591836734694,0.19366930445647645,56.93567052384647,0,
285,01A,XX0001,8.700000000000001,-42.54600000000001,-1.249,-0.25,0.83,8.700000000000001,,,,,,,,,44.10344989340404,,,,,,,,,,,0.8626992523469409,0.08626992523469455,0.8993939393939394,0.1910905417814508,56.064274658645154,0,
286,01A,XX0001,8.8,-42.502,-1.3230000000000002,-0.3,0.8,8.8,,,,,,,,,43.943118610881506,,,,,,,,,,,0.8490583018851054,0.08490583018851024,0.9019607843137255,0.18646674356016912,55.192273055202214,0,
287,01A,XX0001,8.9,-42.456,-1.393,-0.31,0.77,8.9,,,,,,,,,43.769289017871884,,,,,,,,,,,0.825378700960974,0.0825378700960971,0.9043478260869566,0.18215500945179564,54.34029710997172,0,
288,01A,XX0001,9.0,-42.407,-1.4580000000000002,-0.3,0.74,9.0,,,,,,,,,43.583302407229304,,,,,,,,,,,0.7780102827083979,0.07780102827083951,0.9069182389937107,0.17749930778054657,53.5086434606597,0,
289,01A,XX0001,9.1,-42.362,-1.517,-0.29,0.71,9.1,,,,,,,,,43.39315512577992,,,,,,,,,,,0.7120568797504816,0.07120568797504791,0.9095541401273886,0.17271126617712684,52.67808105844403,0,
290,01A,XX0001,9.2,-42.323,-1.5730000000000002,-0.3,0.68,9.2,,,,,,,,,43.20260757523786,,,,,,,,,,,0.6477074957108293,0.06477074957108328,0.9123711340206186,0.16757891380593037,51.85282874636639,0,
291,01A,XX0001,9.3,-42.292,-1.626,-0.35,0.65,9.3,,,,,,,,,43.01512754427215,,,,,,,,,,,0.5925580140374352,0.05925580140374384,0.9148099606815203,0.1631227358378753,51.05938722703201,0,
292,01A,XX0001,9.4,-42.27,-1.679,-0.42,0.61,9.4,,,,,,,,,42.83227324179748,,,,,,,,,,,0.5708108268069128,0.05708108268069107,0.9187749667110519,0.15585256054510555,50.30179222453212,0,
293,01A,XX0001,9.5,-42.255,-1.734,-0.47,0.57,9.5,,,,,,,,,42.65268003455352,,,,,,,,,,,0.5748912940722,0.05748912940721979,0.922972972972973,0.14812089116143168,49.55097385521297,0,
294,01A,XX0001,9.6,-42.244,-1.791,-0.5,0.52,9.6,,,,,,,,,42.47473377679959,,,,,,,,,,,0.5721232384722754,0.05721232384722734,0.9284731774415407,0.1379375587716093,48.797380114100385,0,
295,01A,XX0001,9.7,-42.237,-1.847,-0.51,0.47,9.7,,,,,,,,,42.30091335373268,,,,,,,,,,,0.5482928049865311,0.054829280498653404,0.9339887640449439,0.12766498863779807,48.06812773553803,0,
296,01A,XX0001,9.8,-42.232,-1.9,-0.5,0.42,9.8,,,,,,,,,42.13232414595711,,,,,,,,,,,0.4970412457734256,0.04970412457734283,0.9400000000000001,0.11639999999999984,47.375859717792984,0,
297,01A,XX0001,9.9,-42.228,-1.946,-0.46,0.37,9.9,,,,,,,,,41.97039158120877,,,,,,,,,,,0.41149119067119694,0.04114911906711955,0.9462209302325582,0.10466595118983235,46.70825188336639,0,
298,01A,XX0001,10.0,-42.225,-1.982,-0.4,0.33,10.0,,,,,,,,,41.815104157230074,,,,,,,,,,,0.311969549796135,0.03119695497961339,0.9511111111111111,0.09538765432098761,46.07477862128043,0,
299,01A,XX0001,10.1,-42.221,-2.008,-0.33,0.29,10.1,,,,,,,,,41.66305749053951,,,,,,,,,,,0.21476731594914947,0.02147673159491487,0.9561933534743202,0.08569427077153369,45.48212327937208,0,
300,01A,XX0001,10.2,-42.216,-2.024,-0.22,0.26,10.2,,,,,,,,,41.51194712368959,,,,,,,,,,,0.13416407864996227,0.013416407864996299,0.9599383667180278,0.07851833210272519,44.92933523879471,0,
301,01A,XX0001,10.3,-42.209,-2.032,-0.09,0.25,10.3,,,,,,,,,41.359200805262184,,,,,,,,,,,0.082764726786224,0.008276472678622445,0.9606299212598425,0.07719015438030885,44.37974414076765,0,
302,01A,XX0001,10.4,-42.201,-2.031,0.05,0.24,10.4,,,,,,,,,41.205697953195745,,,,,,,,,,,0.10295630140987333,0.010295630140987297,0.9614767255216693,0.07556250628012862,43.84958948496554,0,
303,01A,XX0001,10.5,-42.191,-2.022,0.19,0.26,10.5,,,,,,,,,41.051797516065,,,,,,,,,,,0.1710263137648831,0.017102631376488247,0.957377049180328,0.08342918570276792,43.33770558070651,0,
304,01A,XX0001,10.6,-42.18,-2.004,0.28,0.28,10.6,,,,,,,,,40.898912857189735,,,,,,,,,,,0.2528339375954068,0.025283393759540588,0.9530201342281879,0.09175262375568671,42.8136753970037,0,
305,01A,XX0001,10.7,-42.17,-1.976,0.34,0.31,10.7,,,,,,,,,40.749614332530804,,,,,,,,,,,0.332415402771891,0.03324154027718928,0.9468267581475129,0.10351909005587101,42.31394040975149,0,
306,01A,XX0001,10.8,-42.162,-1.94,0.34,0.35,10.8,,,,,,,,,40.60431306277696,,,,,,,,,,,0.4037635446644518,0.04037635446644539,0.9382716049382717,0.11964639536655985,41.85192344444876,0,
307,01A,XX0001,10.9,-42.159,-1.896,0.27,0.38,10.9,,,,,,,,,40.46507878776464,,,,,,,,,,,0.46000000000000085,0.04599999999999992,0.9309090909090909,0.13340826446280996,41.39823254681291,0,
308,01A,XX0001,11.0,-42.162,-1.848,0.18,0.4,11.0,,,,,,,,,40.332143257828484,,,,,,,,,,,0.4886972477925399,0.04886972477925382,0.9250936329588014,0.14420177025908643,40.9720142170238,0,
309,01A,XX0001,11.1,-42.17100000000001,-1.7990000000000002,0.09,0.41,11.1,,,,,,,,,40.204973659735195,,,,,,,,,,,0.49358383279844764,0.04935838327984459,0.9196078431372549,0.15432141484044604,40.56221361069932,0,
310,01A,XX0001,11.2,-42.185,-1.7519999999999998,0.03,0.42,11.2,,,,,,,,,40.08267909334405,,,,,,,,,,,0.46703854230672065,0.04670385423067231,0.9128630705394191,0.16668101444534367,40.17141157589562,0,
311,01A,XX0001,11.3,-42.205,-1.712,0.0,0.42,11.3,,,,,,,,,39.9651944083849,,,,,,,,,,,0.42544094772362506,0.042544094772362734,0.9096774193548387,0.17248699271592094,39.80988159992441,0,
312,01A,XX0001,11.4,-42.227,-1.6780000000000002,0.0,0.42,11.4,,,,,,,,,39.849617928406786,,,,,,,,,,,0.38108398024583495,0.03810839802458336,0.9072847682119205,0.17683434937064169,39.46920146139265,0,
313,01A,XX0001,11.5,-42.252,-1.652,0.03,0.42,11.5,,,,,,,,,39.73670906416384,,,,,,,,,,,0.3538361202591191,0.03538361202591178,0.9128630705394191,0.16668101444534367,39.14735726712596,0,
314,01A,XX0001,11.6,-42.279,-1.63,0.09,0.43,11.6,,,,,,,,,39.62606897712667,,,,,,,,,,,0.3521718330588104,0.03521718330588092,0.9203703703703704,0.15291838134430724,38.8719612317156,0,
315,01A,XX0001,11.7,-42.307,-1.608,0.15,0.44,11.7,,,,,,,,,39.51834216930158,,,,,,,,,,,0.3693913913452954,0.03693913913452974,0.9265442404006677,0.1415157705803496,38.62429321036179,0,
316,01A,XX0001,11.8,-42.33600000000001,-1.5830000000000002,0.21,0.46,11.8,,,,,,,,,39.414191303767744,,,,,,,,,,,0.4067247226318954,0.040672472263189756,0.9306184012066365,0.13394939133560368,38.440877370320266,0,
317,01A,XX0001,11.9,-42.36600000000001,-1.5519999999999998,0.26,0.48,11.9,,,,,,,,,39.315406389861984,,,,,,,,,,,0.4680277769534329,0.04680277769534312,0.9345156889495224,0.1266804271071995,38.23210181248215,0,
318,01A,XX0001,12.0,-42.397,-1.5119999999999998,0.3,0.51,12.0,,,,,,,,,39.22352416356796,,,,,,,,,,,0.5312720583655671,0.05312720583655652,0.93625,0.12343593749999993,37.853985589366935,0,
319,01A,XX0001,12.1,-42.427,-1.465,0.33,0.54,12.1,,,,,,,,,39.137755074224685,,,,,,,,,,,0.5805385430787608,0.05805385430787588,0.9384965831435078,0.11922416342796094,37.42856839367491,0,
320,01A,XX0001,12.2,-42.456,-1.412,0.33,0.58,12.2,,,,,,,,,39.05788655521443,,,,,,,,,,,0.6171709649683648,0.06171709649683681,0.9374325782092773,0.12122016131190727,37.02996184173028,0,
321,01A,XX0001,12.3,-42.483,-1.355,0.32,0.61,12.3,,,,,,,,,38.98350077455846,,,,,,,,,,,0.6342318188170506,0.0634231818817054,0.9331872946330778,0.12916147313539728,36.64542637219547,0,
322,01A,XX0001,12.4,-42.505,-1.295,0.28,0.64,12.4,,,,,,,,,38.91056820376696,,,,,,,,,,,0.6435254462723439,0.06435254462723417,0.9312567132116004,0.132760934098327,36.27287897313915,0,
323,01A,XX0001,12.5,-42.524,-1.233,0.25,0.67,12.5,,,,,,,,,38.84092520036051,,,,,,,,,,,0.6586729082025441,0.06586729082025418,0.9262926292629263,0.14198196497317495,35.94110206991433,0,
324,01A,XX0001,12.6,-42.54,-1.168,0.22,0.69,12.6,,,,,,,,,38.773571779241585,,,,,,,,,,,0.679577074363165,0.06795770743631625,0.9193925233644861,0.15471738798148293,35.6184170479262,0,
325,01A,XX0001,12.7,-42.552,-1.1,0.21,0.71,12.7,,,,,,,,,38.70745453087816,,,,,,,,,,,0.6972087205421337,0.06972087205421373,0.9116915422885572,0.1688185317195119,35.41324872134721,0,
326,01A,XX0001,12.8,-42.56,-1.03,0.2,0.73,12.8,,,,,,,,,38.642546711235276,,,,,,,,,,,0.7217340230306432,0.0721734023030647,0.9024064171122994,0.18566265835454265,35.52338004751237,0,
327,01A,XX0001,12.9,-42.562,-0.956,0.18,0.75,12.9,,,,,,,,,38.57731868922463,,,,,,,,,,,0.7501499850030022,0.07501499850029995,0.8909883720930233,0.2061397207950243,36.055799450296476,0,
328,01A,XX0001,13.0,-42.557,-0.88,0.15,0.77,13.0,,,,,,,,,38.51003430925504,,,,,,,,,,,0.7791180911774527,0.07791180911774499,0.87797147385103,0.2291660911038501,36.57655361020226,0,
329,01A,XX0001,13.1,-42.54600000000001,-0.8009999999999999,0.1,0.78,13.1,,,,,,,,,38.43996539150368,,,,,,,,,,,0.8072329279706077,0.08072329279706049,0.8626760563380281,0.25579002182106736,37.07159614853399,0,
